id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,city,UCity,highway,UHighway,co2,feScore,ghgScore,efficiency_value,pv_value
34474,Dodge,Dart,2014-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,24.891,32.1499,35.2717,51.45,309,7,7,pv2,0
34475,Dodge,Dart GT,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,22.1806,28.2996,30.8211,44.2499,350,7,7,pv2,0
34476,Dodge,Dart GT,2014-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,22.8902,29.2986,32.6304,47.1495,336,7,7,pv2,0
34477,Lexus,LS 460,2014-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,16.3295,20.3,24.2339,34.0,460,4,4,pv2,0
34478,Lexus,LS 460 AWD,2014-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,15.5764,19.3,22.9126,32.0,487,4,4,pv2,0
34479,Lexus,LS 460 L,2014-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,16.3295,20.3,24.2339,34.0,460,4,4,pv2,0
34480,Lexus,LS 460 L AWD,2014-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,15.5764,19.3,22.9126,32.0,487,4,4,pv2,0
34481,Lexus,ES 300h,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,40.329,56.1,38.8094,54.2,223,9,9,pv2,0
34482,Lexus,ES 350,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,20.6979,26.2329,30.43,43.628,365,6,6,pv2,0
34483,Lexus,GS 350 AWD,2014-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,18.5985,23.5485,26.1977,36.0683,413,5,5,pv2,0
34484,Lexus,GS 450h,2014-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (AV-S8),Premium Gasoline,6,3.5,29.3425,39.7,34.1936,44.3,283,8,8,pv2,0
34485,Lexus,LS 600h L,2014-01-01,Midsize Cars,All-Wheel Drive,Automatic (AV-S8),Premium Gasoline,8,5.0,18.5663,24.7,23.2459,30.3,432,5,5,pv2,0
34486,Toyota,Avalon Hybrid,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,40.329,56.1,38.8094,54.2,223,9,9,pv2,0
34487,Toyota,Avalon,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,21.3224,27.1,30.1602,43.2,361,6,6,pv2,0
34488,Toyota,Avalon,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,20.6979,26.2329,30.43,43.628,365,6,6,pv2,0
34489,Toyota,Prius,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,49.3048,71.65100000000001,45.8072,69.4488,186,10,10,pv2,0
34490,Hyundai,Sonata,2014-01-01,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,20.7298,26.2771,30.9037,44.3814,361,6,6,pv2,0
34516,Toyota,Prius Plug-in Hybrid,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,50.5282,70.9,48.7284,68.4,133,10,10,pv2,0
34517,Lexus,GS 350,2014-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,19.1452,24.4716,28.7062,38.952,392,6,6,pv2,0
34546,Lexus,CT 200h,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,43.0,71.65100000000001,40.0,69.4488,186,9,9,pv2,0
34549,Fiat,500,2014-01-01,Minicompact Cars,Front-Wheel Drive,Automatic 6-spd,Premium Gasoline,4,1.4,26.9235,35.1,33.342,48.3,300,8,8,pv2,0
34550,Fiat,500,2014-01-01,Minicompact Cars,Front-Wheel Drive,Manual 5-spd,Premium Gasoline,4,1.4,30.433000000000003,40.3259,38.1669,56.2588,265,8,8,pv2,0
34551,Porsche,911 Targa 4S,2014-01-01,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,17.9691,22.5,25.2823,35.6,431,5,5,pv2,70
34552,Porsche,911 Targa 4S,2014-01-01,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.8,18.4122,23.1,25.1517,35.4,424,5,5,pv2,70
34553,Hyundai,Veloster,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,23.6674,30.4,30.5383,43.8,333,7,7,pv2,0
34554,Hyundai,Veloster,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,24.0885,31.0,32.5998,47.1,321,7,7,pv2,0
34555,Kia,Rio Eco,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,27.3306,35.6975,35.995,52.642,286,8,8,pv2,0
34556,Kia,Rio,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,26.6887,34.7564,36.1899,52.9643,290,8,8,pv2,0
34557,Kia,Rio,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,26.7421,34.8345,35.728,52.2012,291,8,8,pv2,0
34558,Cadillac,CTS Sedan,2014-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.6,15.6519,19.4,23.6408,33.1,480,4,4,pv2,0
34559,Dodge,Dart,2014-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,22.3942,28.5997,34.2642,49.8,334,7,7,pv2,0
34560,Hyundai,Elantra GT,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,23.9554,30.8101,32.0151,46.1591,328,7,7,pv2,0
34561,Hyundai,Elantra GT,2014-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,23.9171,30.7555,32.7619,47.3616,325,7,7,pv2,0
34562,Hyundai,Azera,2014-01-01,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.3,19.4202,24.4737,28.0963,39.9527,393,6,6,pv2,0
34563,Hyundai,Genesis,2014-01-01,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.8,18.1909,22.8,26.8407,38.0,412,5,5,pv2,0
34564,Hyundai,Genesis R Spec,2014-01-01,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,5.0,14.9703,18.5,22.9126,32.0,495,4,4,pv2,0
34565,Mercedes-Benz,S63 AMG 4matic,2014-01-01,Large Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,15.0138,18.7,23.2509,31.7,499,4,4,pv2,0
34566,Mercedes-Benz,S550 4matic,2014-01-01,Large Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,15.9779,20.5,25.7868,34.5,462,4,4,pv2,0
34571,Mercedes-Benz,CLA45 AMG 4matic,2014-01-01,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,22.8912,29.3,30.1602,43.2,348,7,7,pv2,88
34584,Hyundai,Genesis Coupe,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,4,2.0,17.3633,21.6834,26.4512,37.3976,426,5,5,pv2,89
34585,Hyundai,Genesis Coupe,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,18.7066,23.5,26.5822,37.6,406,5,5,pv2,89
34586,Hyundai,Genesis Coupe,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.8,16.1217,19.6481,24.6438,32.2349,458,4,4,pv2,89
34587,Hyundai,Genesis Coupe,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.8,16.3512,19.4,23.7288,31.4,460,4,4,pv2,89
34588,Hyundai,Accent,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,26.3469,34.2575,36.2565,53.0745,289,8,8,pv2,0
34589,Hyundai,Accent,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,27.1962,35.5,36.5272,53.523,285,8,8,pv2,0
34590,Hyundai,Veloster,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,27.4238,35.8347,34.986999999999995,50.9826,288,8,8,pv2,0
34591,Hyundai,Veloster,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,26.0006,33.7536,34.2285,49.7417,301,8,8,pv2,0
34592,Kia,Forte Koup,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,22.0382,28.1,29.4644,42.1,353,6,6,pv2,92
34593,Kia,Forte Koup,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,21.7524,27.7,28.5101,40.6,360,6,6,pv2,92
34594,Kia,Forte Koup,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,24.417,31.4696,33.1672,48.0168,318,7,7,pv2,92
34595,Kia,Forte Koup,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,23.808000000000003,30.6,31.8536,45.9,327,7,7,pv2,92
34596,Acura,RLX Hybrid,2014-01-01,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,28.2001,36.9813,31.389,45.156000000000006,302,8,8,pv2,0
34597,Hyundai,Sonata Hybrid,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.4,35.386,48.0,38.37,56.6,242,9,9,pv2,0
34598,Hyundai,Sonata Hybrid Limited,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.4,35.1967,47.7,38.251,56.4,245,9,9,pv2,0
34599,Hyundai,Elantra,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,27.4976,35.9434,36.7208,53.8443,285,8,8,pv2,0
34600,Hyundai,Elantra Limited,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,26.5676,34.5794,36.0022,52.6539,290,8,8,pv2,0
34601,Hyundai,Elantra,2014-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,26.5132,34.5,36.2115,53.0,290,8,8,pv2,0
34602,Hyundai,Elantra,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,23.972,30.8337,33.7337,48.93600000000001,319,7,7,pv2,0
34603,Hyundai,Elantra,2014-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,24.0184,30.9,33.095,47.9,321,7,7,pv2,0
34604,Hyundai,Elantra Coupe,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,23.6431,30.3654,33.3046,48.2394,322,7,7,pv2,95
34605,Infiniti,Q70,2014-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,8,5.6,15.7133,19.4813,24.2583,34.0371,478,4,4,pv2,0
34606,Infiniti,Q70 AWD,2014-01-01,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,8,5.6,15.7257,19.4978,23.0188,32.1601,485,4,4,pv2,0
34607,Infiniti,Q70 Hybrid,2014-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,29.0515,38.2484,33.095,47.9,289,8,8,pv2,0
34608,Infiniti,Q70,2014-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,17.9573,22.484,25.6067,36.0975,429,5,5,pv2,0
34609,Infiniti,Q70 AWD,2014-01-01,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,17.0,22.1623,24.0,34.2115,441,5,5,pv2,0
34610,Kia,Optima Hybrid,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.4,35.386,48.0,38.37,56.6,242,9,9,pv2,0
34611,Kia,Optima Hybrid EX,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.4,34.7536,47.0,37.5346,55.2,247,9,9,pv2,0
34612,Nissan,Sentra,2014-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,26.7185,34.8,34.7536,50.6,298,8,8,pv2,0
34613,Nissan,Sentra,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,29.9628,39.6159,37.6379,55.3727,268,8,8,pv2,0
34614,Nissan,Sentra FE,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,30.151,39.8997,38.459,56.7496,265,8,8,pv2,0
34615,Nissan,Sentra,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,29.2601,38.5605,37.4811,55.1106,274,8,8,pv2,0
34617,Kia,Forte 5,2014-01-01,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,21.1786,26.9,28.829,41.1,370,6,6,pv2,0
34618,Kia,Forte 5,2014-01-01,Large Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,21.1786,26.9,28.2546,40.2,368,6,6,pv2,0
34619,Kia,Forte 5,2014-01-01,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,24.0531,30.9495,33.2677,48.1797,324,7,7,pv2,0
34620,Kia,Forte 5,2014-01-01,Large Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,24.0184,30.9,33.095,47.9,321,7,7,pv2,0
34621,Porsche,Panamera Turbo S,2014-01-01,Large Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.8,15.4756,19.1667,24.0681,33.7481,483,4,4,pv2,0
34622,Porsche,Panamera Turbo S Executive,2014-01-01,Large Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.8,15.3299,18.9742,23.7728,33.3,488,4,4,pv2,0
34638,Volkswagen,Beetle Convertible,2014-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,23.8536,30.665,31.5991,45.4922,330,7,7,pv2,81
34639,Toyota,Prius c,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,52.5854,71.8675,46.3205,69.6552,178,10,10,pv2,0
34640,Volkswagen,Beetle,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,24.6486,31.8016,31.9766,46.0974,322,7,7,pv2,0
34641,Volkswagen,Beetle,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,23.6444,30.3673,31.9565,46.0651,329,7,7,pv2,0
34644,Nissan,GT-R,2015-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM6),Premium Gasoline,6,3.8,16.464000000000002,20.3104,22.5029,30.1591,472,4,4,pv2,79
34645,Volvo,S60 AWD,2015-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,20.2399,25.6,28.1266,40.0,378,5,5,pv2,0
34646,Mazda,6,2015-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,25.9355,33.6591,36.5526,53.5651,298,7,7,pv2,0
34647,Mazda,6,2015-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,27.7711,36.3466,38.5173,56.8478,280,8,8,pv2,0
34648,Mazda,6,2015-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,24.8308,32.0633,35.4761,51.7862,308,7,7,pv2,0
34649,Kia,K900,2015-01-01,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.8,17.7469,22.2,26.2583,37.1,428,5,5,pv2,0
34650,Kia,K900,2015-01-01,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,5.0,15.0462,18.6,22.7798,31.8,494,4,4,pv2,0
34661,Ford,Fusion FWD,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.5,24.7868,32.0,36.1511,52.9,307,7,7,pv2,0
34662,Ford,C-MAX Energi Plug-in Hybrid,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,40.4488,55.0,36.2655,51.4,129,10,10,pv2,0
34664,Audi,TT Coupe quattro,2015-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,22.3665,28.3669,31.1759,42.1911,345,6,6,pv2,74
34668,Subaru,WRX,2015-01-01,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,21.1067,26.8,27.9986,39.8,374,6,6,pv2,0
34669,Subaru,WRX,2015-01-01,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.5,17.0777,21.3,23.0453,32.2,459,4,4,pv2,0
34670,Volvo,S60 AWD,2015-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,18.9,23.3,27.5,37.4,396,5,5,pv2,0
34671,Volvo,S80 AWD,2015-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,18.9,23.3,27.5,37.4,396,5,5,pv2,0
34695,BMW,228i,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,23.3808,29.9929,34.746,50.5876,324,7,7,pv2,88
34696,Ford,C-MAX Hybrid FWD,2014-01-01,Large Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,41.0896,57.3,35.8485,52.4,230,9,9,pv2,0
34706,Jaguar,XK,2015-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,15.8782,19.7,23.5087,32.9,473,4,4,pv2,74
34707,Jaguar,XK Convertible,2015-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,15.6519,19.4,22.1807,30.9,489,4,4,pv2,74
34708,Jaguar,XK,2015-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,15.1979,18.8,21.6461,30.1,508,4,4,pv2,74
34709,Jaguar,XK Convertible,2015-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,14.8943,18.4,21.6461,30.1,515,4,4,pv2,74
34710,Audi,A3 quattro,2015-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,24.0818,30.0,32.6198,44.6,323,7,7,pv2,0
34711,Subaru,WRX,2015-01-01,Compact Cars,All-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,18.9612,23.8467,24.8445,34.9304,407,5,5,pv2,0
34712,Jaguar,XF,2015-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,15.0794,18.6437,22.8419,31.8935,500,4,4,pv2,0
34713,Jaguar,XJ,2015-01-01,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,14.8943,18.4,22.9126,32.0,503,4,4,pv2,0
34714,Jaguar,XJL,2015-01-01,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,14.8943,18.4,22.9126,32.0,503,4,4,pv2,0
34718,BMW,428i Convertible,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,22.9011,29.314,32.7919,47.41,335,7,7,pv2,88
34719,Honda,Civic Hybrid,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,43.3587,61.1467,44.5326,67.1963,202,10,10,pv2,0
34725,BMW,228i,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,22.0656,28.1384,33.3083,48.2455,342,7,7,pv2,88
34726,BMW,M235i,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,21.531,27.3908,31.7272,45.6974,354,6,6,pv2,88
34727,BMW,M235i,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,19.4188,24.4718,27.8177,39.5179,390,6,6,pv2,88
34728,Honda,Civic Natural Gas,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic 5-spd,Natural Gas,4,1.8,26.6826,34.4988,37.9706,53.95,218,8,9,pv2,0
34767,Hyundai,Genesis RWD,2015-01-01,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.8,18.117,22.7,28.1266,40.0,411,5,5,pv2,0
34768,Hyundai,Genesis AWD,2015-01-01,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.8,16.4046,20.4,24.8246,34.9,460,4,4,pv2,0
34769,Hyundai,Genesis RWD,2015-01-01,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,5.0,14.8182,18.3,22.9789,32.1,502,4,4,pv2,0
34770,Cadillac,ELR,2014-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Premium Gasoline,4,1.4,31.0,47.6,35.0,53.5,91,10,10,pv2,83
34771,Audi,A3,2015-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,1.8,23.4556,28.9,33.3421,46.6,328,7,7,pv2,0
34772,Honda,Civic,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,29.3997,38.7696,37.3765,54.93600000000001,273,8,8,pv2,83
34773,Honda,Civic,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.4,21.9,26.5,30.9,41.6,352,6,6,pv2,83
34774,Honda,Civic HF,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,30.8348,40.9352,39.8003,59.0168,259,9,9,pv2,0
34777,Chrysler,200 AWD,2015-01-01,Midsize Cars,All-Wheel Drive,Automatic 9-spd,Regular Gasoline,6,3.6,18.3382,22.9996,28.4462,40.4998,405,5,5,pv2,0
34783,BMW,435i Convertible,2014-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,19.9218,25.162,29.9142,42.8105,378,6,6,pv2,88
34784,Honda,Civic,2014-01-01,Compact Cars,Front-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,1.8,29.1005,38.3217,36.9763,54.2691,276,8,8,pv2,83
34785,Honda,Civic,2014-01-01,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,27.6378,36.1499,35.0888,51.1496,289,8,8,pv2,83
34786,Mercedes-Benz,CLA250 4matic,2014-01-01,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,23.6283,30.3444,31.4799,45.3013,336,7,7,pv2,0
34787,Dodge,Dart,2014-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Premium Gasoline,4,1.4,26.9235,35.1,35.636,52.0496,292,8,8,pv2,0
34789,Porsche,Panamera S E-Hybrid,2014-01-01,Large Cars,Rear-Wheel Drive,Automatic (AM-S8),Premium Gasoline,6,3.0,22.6723,28.9,29.2912,41.1,206,8,9,pv2,0
34790,MINI,Cooper (3-doors),2014-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,27.5886,36.0774,37.2617,54.7445,285,8,8,pv2,0
34791,MINI,Cooper (3-doors),2014-01-01,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,28.818,37.9,38.7265,57.2,271,8,8,pv2,0
34792,MINI,Cooper S (3-doors),2014-01-01,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,24.2285,31.2,33.5885,48.7,320,7,7,pv2,0
34793,Chevrolet,Camaro,2014-01-01,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,7.0,13.0553,16.0,19.216,26.5,580,2,2,pv2,93
34806,MINI,Cooper Convertible,2015-01-01,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,25.8223,33.4948,33.1507,47.9902,304,7,7,pv2,72
34807,MINI,Cooper S Convertible,2015-01-01,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,25.127,32.4896,32.8418,47.4907,316,7,7,pv2,72
34808,MINI,John Cooper Works Convertible,2015-01-01,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,25.127,32.4896,32.8418,47.4907,316,7,7,pv2,72
34809,Bentley,Continental GT Convertible,2015-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,13.819,17.3,23.8488,31.8,517,4,4,pv2,86
34810,Bentley,Continental GT,2015-01-01,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,15.2087,19.1,25.3816,33.5,475,4,4,pv2,89
34811,MINI,Cooper Countryman,2015-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,24.8563,32.1,29.401,42.0,332,7,7,pv2,0
34812,MINI,Cooper Paceman,2015-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,24.8563,32.1,29.401,42.0,332,7,7,pv2,0
34813,MINI,Cooper S Countryman,2015-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,25.0648,32.4,31.4791,45.3,321,7,7,pv2,0
34814,MINI,Cooper S Countryman,2015-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.6,26.1013,33.9,31.604,45.5,313,7,7,pv2,0
34815,MINI,Cooper S Countryman All4,2015-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,23.2533,29.8122,29.7919,42.617,343,6,6,pv2,0
34816,MINI,Cooper S Countryman All4,2015-01-01,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.6,24.9814,32.2799,30.3554,43.5096,327,7,7,pv2,0
34817,MINI,Cooper S Paceman,2015-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,25.0648,32.4,31.4791,45.3,321,7,7,pv2,0
34818,MINI,Cooper S Paceman,2015-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.6,26.1013,33.9,31.604,45.5,313,7,7,pv2,0
34819,MINI,Cooper S Paceman All4,2015-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,23.2533,29.8122,29.7919,42.617,343,6,6,pv2,0
